,Tarih,USD,EUR,GBP
597,18-04-2007,1.3512,1.8298,2.7008
598,19-04-2007,1.3424,1.825,2.6957
599,20-04-2007,1.3527,1.8383,2.7076
600,23-04-2007,,,
601,24-04-2007,1.336,1.8182,2.6762
602,25-04-2007,1.3359,1.8133,2.6691
603,26-04-2007,1.3278,1.8122,2.6605
604,27-04-2007,1.3239,1.8034,2.6453
605,30-04-2007,1.3274,1.8086,2.6477
606,01-05-2007,1.3607,1.8517,2.7106
607,02-05-2007,1.3761,1.877,2.7549
608,03-05-2007,1.3523,1.8359,2.6936
609,04-05-2007,1.3467,1.8328,2.6827
610,07-05-2007,1.3479,1.828,2.6767
611,08-05-2007,1.3337,1.8151,2.6615
612,09-05-2007,1.3323,1.8083,2.6541
613,10-05-2007,1.3315,1.8027,2.6497
614,11-05-2007,1.3324,1.8036,2.6489
615,14-05-2007,1.3406,1.8075,2.6515
616,15-05-2007,1.3285,1.7992,2.631
617,16-05-2007,1.3308,1.8016,2.6306
618,17-05-2007,1.3169,1.7903,2.612
619,18-05-2007,1.3166,1.7809,2.602
620,21-05-2007,1.3234,1.7853,2.61
621,22-05-2007,1.3152,1.7727,2.5912
622,23-05-2007,1.314,1.7678,2.5907
623,24-05-2007,1.3193,1.7749,2.6108
624,25-05-2007,1.3248,1.7807,2.6306
625,28-05-2007,1.3259,1.7816,2.6313
626,29-05-2007,1.3191,1.7749,2.6149
627,30-05-2007,1.3187,1.7778,2.619
628,31-05-2007,1.3253,1.7801,2.6185
629,01-06-2007,1.3166,1.7705,2.6012
630,04-06-2007,1.3067,1.7559,2.5844
631,05-06-2007,1.3053,1.757,2.5916
632,06-06-2007,1.3058,1.7649,2.6026
633,07-06-2007,1.3127,1.7746,2.6145
634,08-06-2007,1.315,1.7732,2.6144
635,11-06-2007,1.3451,1.7983,2.6451
636,12-06-2007,1.3318,1.7775,2.6187
637,13-06-2007,1.329,1.7736,2.6217
638,14-06-2007,1.3407,1.7808,2.6407
639,15-06-2007,1.3275,1.7663,2.613
640,18-06-2007,1.3171,1.7539,2.5938
641,19-06-2007,1.2977,1.7396,2.572
642,20-06-2007,1.2963,1.7375,2.5725
643,21-06-2007,1.2958,1.7398,2.5787
644,22-06-2007,1.3047,1.7464,2.5978
645,25-06-2007,1.3027,1.7492,2.599
646,26-06-2007,1.3092,1.7615,2.6161
647,27-06-2007,1.3197,1.7753,2.6361
648,28-06-2007,1.325,1.7805,2.6429
649,29-06-2007,1.3147,1.7696,2.631
650,02-07-2007,1.3046,1.7585,2.6126
651,03-07-2007,1.298,1.7623,2.6091
652,04-07-2007,1.2877,1.7521,2.5949
653,05-07-2007,1.2877,1.7538,2.5971
654,06-07-2007,1.2875,1.7561,2.5957
655,09-07-2007,1.2909,1.7548,2.5936
656,10-07-2007,1.2799,1.7444,2.5768
657,11-07-2007,1.2804,1.7476,2.5803
658,12-07-2007,1.2867,1.7694,2.6112
659,13-07-2007,1.2811,1.766,2.6039
660,16-07-2007,1.2668,1.7455,2.5726
661,17-07-2007,1.2655,1.7449,2.5778
662,18-07-2007,1.2724,1.7531,2.5979
663,19-07-2007,1.2716,1.7532,2.6067
664,20-07-2007,1.2608,1.7419,2.5844
665,23-07-2007,1.2605,1.7389,2.5849
666,24-07-2007,1.2482,1.7248,2.567
667,25-07-2007,1.2361,1.7081,2.5483
668,26-07-2007,1.2415,1.7075,2.5492
669,27-07-2007,1.2608,1.7296,2.5809
670,30-07-2007,1.3021,1.7796,2.6471
671,31-07-2007,1.3006,1.7777,2.6333
672,01-08-2007,1.2746,1.7473,2.588
673,02-08-2007,1.3009,1.7773,2.6329
674,03-08-2007,1.2788,1.7477,2.595
675,06-08-2007,1.2659,1.7337,2.5757
676,07-08-2007,1.2741,1.7606,2.5942
677,08-08-2007,1.2669,1.7477,2.5665
678,09-08-2007,1.2553,1.7278,2.5434
679,10-08-2007,1.267,1.7422,2.5718
680,13-08-2007,1.2906,1.765,2.6053
681,14-08-2007,1.2833,1.7524,2.5839
682,15-08-2007,1.2961,1.7605,2.5947
683,16-08-2007,1.3306,1.7944,2.6452
684,17-08-2007,1.3826,1.8548,2.741
685,20-08-2007,1.388,1.8663,2.7432
686,21-08-2007,1.3382,1.8054,2.6583
687,22-08-2007,1.363,1.838,2.6977
688,23-08-2007,1.3373,1.804,2.6554
689,24-08-2007,1.3144,1.7831,2.6302
690,27-08-2007,1.3237,1.7996,2.65
691,28-08-2007,1.3084,1.7877,2.6366
692,29-08-2007,1.3183,1.8006,2.6473
693,30-08-2007,,,
694,31-08-2007,1.3242,1.8022,2.6586
695,03-09-2007,1.2914,1.7658,2.6055
696,04-09-2007,1.2941,1.7651,2.6108
697,05-09-2007,1.3009,1.768,2.6191
698,06-09-2007,1.2958,1.7605,2.6024
699,07-09-2007,1.2953,1.769,2.6187
700,10-09-2007,1.2872,1.7614,2.5997
701,11-09-2007,1.2958,1.7869,2.6296
702,12-09-2007,1.2867,1.7766,2.6096
703,13-09-2007,1.2718,1.7636,2.5851
704,14-09-2007,1.2631,1.7556,2.5585
705,17-09-2007,1.2565,1.7438,2.5311
706,18-09-2007,1.2607,1.7487,2.5186
707,19-09-2007,1.2609,1.7483,2.5132
708,20-09-2007,1.2344,1.7244,2.4742
709,21-09-2007,1.2307,1.7283,2.4696
710,24-09-2007,1.2277,1.727,2.4714
711,25-09-2007,1.2186,1.7197,2.4676
712,26-09-2007,1.2278,1.7301,2.4689
713,27-09-2007,1.2167,1.719,2.4502
714,28-09-2007,1.21,1.7129,2.4482
715,01-10-2007,1.2048,1.7086,2.4439
716,02-10-2007,1.199,1.7062,2.4487
717,03-10-2007,1.2,1.7009,2.4465
718,04-10-2007,1.1989,1.7002,2.4444
719,05-10-2007,1.1988,1.6916,2.4354
720,08-10-2007,1.1856,1.6741,2.4138
721,09-10-2007,1.1793,1.6624,2.4024
722,10-10-2007,1.1843,1.6625,2.4045
723,11-10-2007,1.1772,1.6645,2.4054
724,12-10-2007,,,
725,15-10-2007,1.1772,1.6645,2.4054
726,16-10-2007,1.1955,1.7002,2.4364
727,17-10-2007,1.2176,1.7252,2.4751
728,18-10-2007,1.2028,1.706,2.4457
729,19-10-2007,1.199,1.7098,2.4507
730,22-10-2007,1.1973,1.7104,2.4499
731,23-10-2007,1.2311,1.7551,2.5136
732,24-10-2007,1.2102,1.7205,2.4703
733,25-10-2007,1.2083,1.7183,2.4732
734,26-10-2007,1.1932,1.7049,2.4447
735,29-10-2007,,,
736,30-10-2007,1.1825,1.699,2.4275
737,31-10-2007,1.1858,1.7077,2.4476
738,01-11-2007,1.1716,1.6925,2.4273
739,02-11-2007,1.1676,1.6848,2.4273
740,05-11-2007,1.1757,1.7019,2.4481
741,06-11-2007,1.1832,1.7117,2.462
742,07-11-2007,1.1692,1.6991,2.4388
743,08-11-2007,1.1679,1.7137,2.4524
744,09-11-2007,1.1765,1.725,2.4742
745,12-11-2007,1.1794,1.7333,2.4834
746,13-11-2007,1.2042,1.7568,2.4991
747,14-11-2007,1.2004,1.7528,2.483
748,15-11-2007,1.1753,1.7255,2.4365
749,16-11-2007,1.1748,1.7204,2.4064
750,19-11-2007,1.1813,1.7264,2.4111
751,20-11-2007,1.1799,1.7275,2.4188
752,21-11-2007,1.1864,1.7533,2.4465
753,22-11-2007,1.1978,1.7727,2.4643
754,23-11-2007,1.1937,1.7706,2.463
755,26-11-2007,1.1939,1.7693,2.4587
756,27-11-2007,1.1862,1.7627,2.4542
757,28-11-2007,1.212,1.8005,2.507
758,29-11-2007,1.2028,1.7732,2.4794
759,30-11-2007,1.1846,1.7465,2.4433
760,03-12-2007,1.1715,1.7295,2.4209
761,04-12-2007,1.1755,1.7229,2.4215
762,05-12-2007,1.1778,1.7311,2.4289
763,06-12-2007,1.1746,1.7282,2.3941
764,07-12-2007,1.1725,1.7077,2.3739
765,10-12-2007,1.1694,1.7106,2.3725
766,11-12-2007,1.164,1.7087,2.3743
767,12-12-2007,1.1626,1.7081,2.3807
768,13-12-2007,1.1673,1.7143,2.3844
769,14-12-2007,1.1664,1.7135,2.3805
770,17-12-2007,1.1723,1.7046,2.3789
771,18-12-2007,1.1855,1.7034,2.3861
772,19-12-2007,1.1827,1.7025,2.3828
773,20-12-2007,,,
774,21-12-2007,,,
775,24-12-2007,1.1827,1.7025,2.3828
776,25-12-2007,1.1799,1.6986,2.3367
777,26-12-2007,1.1746,1.6917,2.3227
778,27-12-2007,1.1715,1.6912,2.3206
779,28-12-2007,1.1708,1.6976,2.3288
780,31-12-2007,1.1647,1.7102,2.3259
781,01-01-2008,,,
782,02-01-2008,1.1593,1.706,2.3215
783,03-01-2008,1.1626,1.7061,2.305
784,04-01-2008,1.165,1.7169,2.3025
785,07-01-2008,1.1566,1.7015,2.2848
786,08-01-2008,1.1651,1.7118,2.297
787,09-01-2008,1.155,1.6997,2.2838
788,10-01-2008,1.1541,1.697,2.266
789,11-01-2008,1.1536,1.6929,2.2601
790,14-01-2008,1.145,1.6928,2.2376
791,15-01-2008,1.1451,1.7049,2.2464
792,16-01-2008,1.1449,1.7019,2.248
793,17-01-2008,1.1659,1.7249,2.283
794,18-01-2008,1.1758,1.7213,2.3111
795,21-01-2008,1.1802,1.7282,2.315
796,22-01-2008,1.2034,1.7442,2.3443
797,23-01-2008,1.2218,1.7698,2.3818
798,24-01-2008,1.1969,1.7453,2.3393
799,25-01-2008,1.1916,1.7447,2.333
800,28-01-2008,1.1756,1.7312,2.3271
801,29-01-2008,1.1862,1.7456,2.3499
802,30-01-2008,1.1737,1.7337,2.3328
803,31-01-2008,1.1722,1.7339,2.333
804,01-02-2008,1.168,1.7357,2.3225
805,04-02-2008,1.161,1.7277,2.3089
806,05-02-2008,1.1591,1.7179,2.2897
807,06-02-2008,1.164,1.7112,2.2907
808,07-02-2008,1.181,1.7263,2.3116
809,08-02-2008,1.1941,1.7449,2.3292
810,11-02-2008,1.1981,1.7354,2.3332
811,12-02-2008,1.2224,1.7791,2.3797
812,13-02-2008,1.2142,1.7639,2.3683
813,14-02-2008,1.1986,1.7467,2.3489
814,15-02-2008,1.1881,1.7369,2.3403
815,18-02-2008,1.1896,1.7453,2.3352
816,19-02-2008,1.1893,1.7404,2.3187
817,20-02-2008,1.1868,1.7486,2.3135
818,21-02-2008,1.2023,1.7663,2.3371
819,22-02-2008,1.1999,1.7675,2.3439
820,25-02-2008,1.1994,1.779,2.3582
821,26-02-2008,1.1933,1.7677,2.3436
822,27-02-2008,1.1882,1.765,2.3404
823,28-02-2008,1.1775,1.7719,2.3404
824,29-02-2008,1.1767,1.7772,2.3316
825,03-03-2008,1.1906,1.8098,2.3621
826,04-03-2008,1.2186,1.8499,2.4171
827,05-03-2008,1.2058,1.8332,2.3946
828,06-03-2008,1.2072,1.8328,2.3865
829,07-03-2008,1.2101,1.8541,2.4149
830,10-03-2008,1.2431,1.9154,2.5023
831,11-03-2008,1.2365,1.8992,2.4945
832,12-03-2008,1.2371,1.9082,2.4918
833,13-03-2008,1.2139,1.8738,2.4467
834,14-03-2008,1.2339,1.9232,2.5107
835,17-03-2008,1.2193,1.8981,2.4716
836,18-03-2008,1.2627,1.9909,2.5357
837,19-03-2008,1.2395,1.9572,2.4941
838,20-03-2008,1.2236,1.9242,2.4484
839,21-03-2008,1.2358,1.9135,2.4468
840,24-03-2008,1.2379,1.9125,2.4548
841,25-03-2008,1.2385,1.9102,2.4544
842,26-03-2008,1.2325,1.918,2.4551
843,27-03-2008,1.2589,1.9768,2.5171
844,28-03-2008,1.2579,1.9855,2.5343
845,31-03-2008,1.2765,2.0156,2.5483
846,01-04-2008,1.3064,2.0643,2.5934
847,02-04-2008,1.3182,2.0651,2.6092
848,03-04-2008,1.2855,2.009,2.5463
849,04-04-2008,1.2762,1.9881,2.5284
850,07-04-2008,1.2911,2.0288,2.5808
851,08-04-2008,1.2709,1.9943,2.5247
852,09-04-2008,1.2832,2.0198,2.5327
853,10-04-2008,1.2872,2.0238,2.534
854,11-04-2008,1.3046,2.0709,2.5826
855,14-04-2008,1.2933,2.0469,2.5517
856,15-04-2008,1.3074,2.0677,2.585
857,16-04-2008,1.3071,2.071,2.572
858,17-04-2008,1.3194,2.0982,2.6038
859,18-04-2008,1.323,2.1085,2.6143
860,21-04-2008,1.3189,2.0938,2.6322
861,22-04-2008,1.3077,2.0758,2.598
862,23-04-2008,,,
863,24-04-2008,1.3061,2.0803,2.5917
864,25-04-2008,1.2914,2.036,2.5508
865,28-04-2008,1.282,2.0005,2.5362
866,29-04-2008,1.2739,1.9944,2.5289
867,30-04-2008,1.2775,1.9894,2.5269
868,01-05-2008,1.2849,1.9994,2.5272
869,02-05-2008,1.2717,1.9752,2.5258
870,05-05-2008,1.2585,1.9468,2.4968
871,06-05-2008,1.2558,1.9429,2.4756
872,07-05-2008,1.2502,1.9372,2.4608
873,08-05-2008,1.2426,1.9207,2.4316
874,09-05-2008,1.2592,1.9318,2.4623
875,12-05-2008,1.264,1.9543,2.466
876,13-05-2008,1.2524,1.9334,2.4477
877,14-05-2008,1.2481,1.9329,2.433
878,15-05-2008,1.249,1.9274,2.4241
879,16-05-2008,1.2448,1.9304,2.4205
880,19-05-2008,,,
881,20-05-2008,1.2252,1.8975,2.3873
882,21-05-2008,1.2315,1.925,2.4143
883,22-05-2008,1.2374,1.9467,2.4321
884,23-05-2008,1.2448,1.962,2.4617
885,26-05-2008,1.2377,1.9472,2.4494
886,27-05-2008,1.2425,1.958,2.457
887,28-05-2008,1.2422,1.9573,2.4543
888,29-05-2008,1.2289,1.9281,2.4292
889,30-05-2008,1.2155,1.8925,2.3988
890,02-06-2008,1.2067,1.8706,2.38
891,03-06-2008,1.2196,1.8945,2.3924
892,04-06-2008,1.2249,1.91,2.4088
893,05-06-2008,1.2337,1.9071,2.4118
894,06-06-2008,1.224,1.8864,2.3854
895,09-06-2008,1.2335,1.9235,2.4118
896,10-06-2008,1.2405,1.9607,2.451
897,11-06-2008,1.2367,1.9216,2.421
898,12-06-2008,1.2454,1.9297,2.4352
899,13-06-2008,1.2505,1.929,2.4371
900,16-06-2008,1.2485,1.9178,2.4279
901,17-06-2008,1.2388,1.9113,2.4254
902,18-06-2008,1.2246,1.8978,2.3955
903,19-06-2008,1.2185,1.8884,2.3774
904,20-06-2008,1.224,1.8981,2.4085
905,23-06-2008,1.2166,1.8962,2.4015
906,24-06-2008,1.2209,1.8964,2.3971
907,25-06-2008,1.225,1.9063,2.4081
908,26-06-2008,1.2182,1.8977,2.3996
909,27-06-2008,1.2095,1.8981,2.3944
910,30-06-2008,1.2237,1.9271,2.4292
911,01-07-2008,1.2186,1.9248,2.4283
912,02-07-2008,1.2292,1.9397,2.4546
913,03-07-2008,1.2338,1.9511,2.4523
914,04-07-2008,1.2453,1.9777,2.4744
915,07-07-2008,1.231,1.9314,2.4391
916,08-07-2008,1.2238,1.9145,2.4092
917,09-07-2008,1.227,1.9278,2.4231
918,10-07-2008,1.2169,1.9105,2.3986
919,11-07-2008,1.2139,1.9073,2.3964
920,14-07-2008,1.2164,1.9223,2.4056
921,15-07-2008,1.21,1.9192,2.4011
922,16-07-2008,1.2135,1.9404,2.4378
923,17-07-2008,1.2127,1.9307,2.4298
924,18-07-2008,1.201,1.9049,2.4027
925,21-07-2008,1.188,1.8827,2.3687
926,22-07-2008,1.1843,1.8803,2.3622
927,23-07-2008,1.1909,1.8958,2.3864
928,24-07-2008,1.1906,1.8751,2.3757
929,25-07-2008,1.1979,1.8772,2.3792
930,28-07-2008,1.2,1.8868,2.3909
931,29-07-2008,1.1994,1.8878,2.3825
932,30-07-2008,1.1994,1.8869,2.3875
933,31-07-2008,1.1853,1.8481,2.3462
934,01-08-2008,1.1564,1.8055,2.2898
935,04-08-2008,1.1548,1.7977,2.2817
936,05-08-2008,1.146,1.7857,2.2552
937,06-08-2008,1.1476,1.7786,2.2428
938,07-08-2008,1.1566,1.7908,2.2598
939,08-08-2008,1.1598,1.7939,2.2618
940,11-08-2008,1.1752,1.7785,2.2626
941,12-08-2008,1.1776,1.7693,2.2616
942,13-08-2008,1.177,1.7529,2.2374
943,14-08-2008,1.1735,1.7503,2.2154
944,15-08-2008,1.177,1.7553,2.203
945,18-08-2008,1.1794,1.7369,2.1909
946,19-08-2008,1.1768,1.7333,2.1962
947,20-08-2008,1.1844,1.7372,2.2009
948,21-08-2008,1.1844,1.745,2.201
949,22-08-2008,1.1865,1.755,2.2141
950,25-08-2008,1.1799,1.7511,2.1955
951,26-08-2008,1.1814,1.743,2.1831
952,27-08-2008,1.186,1.7332,2.1781
953,28-08-2008,1.1839,1.7445,2.184
954,29-08-2008,1.1818,1.7454,2.1691
955,01-09-2008,1.1746,1.7314,2.1482
956,02-09-2008,1.1789,1.7261,2.1266
957,03-09-2008,1.184,1.7162,2.1105
958,04-09-2008,1.2036,1.7352,2.1318
959,05-09-2008,1.213,1.7594,2.1603
960,08-09-2008,1.2362,1.7613,2.1772
961,09-09-2008,1.2157,1.7318,2.1468
962,10-09-2008,1.2165,1.7219,2.1416
963,11-09-2008,1.2293,1.7364,2.1639
964,12-09-2008,1.2533,1.7464,2.1944
965,15-09-2008,1.2401,1.7477,2.1936
966,16-09-2008,1.2564,1.786,2.2516
967,17-09-2008,1.2708,1.8081,2.2723
968,18-09-2008,1.2591,1.7905,2.2501
969,19-09-2008,1.274,1.8397,2.3209
970,22-09-2008,1.2504,1.7769,2.2478
971,23-09-2008,1.2351,1.7996,2.2733
972,24-09-2008,1.2345,1.8199,2.2891
973,25-09-2008,1.234,1.8121,2.2912
974,26-09-2008,1.2313,1.8104,2.2867
975,29-09-2008,1.2316,1.7978,2.2631
976,30-09-2008,,,
977,01-10-2008,,,
978,02-10-2008,,,
979,03-10-2008,1.2316,1.7978,2.2631
980,06-10-2008,1.3012,1.8031,2.3006
981,07-10-2008,1.3335,1.8126,2.344
982,08-10-2008,1.3578,1.843,2.3667
983,09-10-2008,1.4066,1.9207,2.4618
984,10-10-2008,1.3773,1.8903,2.3843
985,13-10-2008,1.422,1.931,2.409
986,14-10-2008,1.3926,1.897,2.3989
987,15-10-2008,1.3706,1.8779,2.4051
988,16-10-2008,1.3897,1.8931,2.4323
989,17-10-2008,1.474,1.9844,2.5413
990,20-10-2008,1.5034,2.0193,2.6004
991,21-10-2008,1.4924,2.0086,2.602
992,22-10-2008,1.5235,2.0159,2.5953
993,23-10-2008,1.6346,2.1062,2.6741
994,24-10-2008,1.6947,2.1713,2.7511
995,27-10-2008,1.6912,2.1304,2.6395
996,28-10-2008,1.6861,2.096,2.5975
997,29-10-2008,,,
998,30-10-2008,1.6861,2.096,2.5975
999,31-10-2008,1.4964,1.9588,2.4732
1000,03-11-2008,1.5603,1.9873,2.5249
1001,04-11-2008,1.5209,1.952,2.4642
1002,05-11-2008,1.5175,1.935,2.4033
1003,06-11-2008,1.4996,1.9298,2.3821
1004,07-11-2008,1.5241,1.9628,2.4265
1005,10-11-2008,1.5368,1.9669,2.4222
1006,11-11-2008,1.5159,1.952,2.3893
1007,12-11-2008,1.5822,2.0165,2.4638
1008,13-11-2008,1.6226,2.0375,2.4846
1009,14-11-2008,1.6308,2.041,2.4296
1010,17-11-2008,1.6261,2.0627,2.4049
1011,18-11-2008,1.6139,2.0438,2.4049
1012,19-11-2008,1.6537,2.0873,2.4815
1013,20-11-2008,1.6649,2.1024,2.4999
1014,21-11-2008,1.6956,2.1236,2.5188
1015,24-11-2008,1.6711,2.1032,2.5
1016,25-11-2008,1.6068,2.0371,2.4053
1017,26-11-2008,1.568,2.0168,2.3655
1018,27-11-2008,1.5807,2.0496,2.4231
1019,28-11-2008,1.5655,2.0215,2.4144
1020,01-12-2008,1.5624,2.0039,2.3989
1021,02-12-2008,1.5858,2.0052,2.3896
1022,03-12-2008,1.5941,2.0163,2.37
1023,04-12-2008,1.5711,1.9865,2.3159
1024,05-12-2008,1.5645,1.9744,2.2793
1025,08-12-2008,,,
1026,09-12-2008,,,
1027,10-12-2008,,,
1028,11-12-2008,,,
1029,12-12-2008,1.5643,1.9919,2.2968
1030,15-12-2008,1.558,2.076,2.3263
1031,16-12-2008,1.5583,2.1011,2.3392
1032,17-12-2008,1.5591,2.1323,2.3789
1033,18-12-2008,1.5363,2.1667,2.3692
1034,19-12-2008,1.5114,2.2003,2.3324
1035,22-12-2008,1.5084,2.1198,2.2642
1036,23-12-2008,1.514,2.1234,2.2451
1037,24-12-2008,1.5152,2.1193,2.2431
1038,25-12-2008,1.5112,2.1151,2.2261
1039,26-12-2008,1.5074,2.1119,2.22
1040,29-12-2008,1.4971,2.107,2.206
1041,30-12-2008,1.5065,2.1518,2.2086
1042,31-12-2008,1.5123,2.1408,2.1924
1043,01-01-2009,,,
1044,02-01-2009,1.5218,2.1332,2.2105
1045,05-01-2009,1.5293,2.1289,2.2162
1046,06-01-2009,1.5253,2.0827,2.2128
1047,07-01-2009,1.5156,2.0295,2.2187
1048,08-01-2009,1.5118,2.0585,2.257
1049,09-01-2009,1.5462,2.1003,2.3356
1050,12-01-2009,1.5465,2.1169,2.3572
1051,13-01-2009,1.567,2.097,2.3435
1052,14-01-2009,1.5918,2.1138,2.3261
1053,15-01-2009,1.5829,2.0938,2.3068
1054,16-01-2009,1.6115,2.1229,2.3543
1055,19-01-2009,1.5951,2.1122,2.3761
1056,20-01-2009,1.63,2.1606,2.3901
1057,21-01-2009,1.6563,2.1464,2.3164
1058,22-01-2009,1.6552,2.1366,2.2767
1059,23-01-2009,1.6405,2.1348,2.2665
1060,26-01-2009,1.6665,2.1359,2.2679
1061,27-01-2009,1.6418,2.1267,2.2625
1062,28-01-2009,1.6132,2.1354,2.2829
1063,29-01-2009,1.6111,2.1385,2.2996
1064,30-01-2009,1.6107,2.1084,2.2897
1065,02-02-2009,1.6345,2.1027,2.3346
1066,03-02-2009,1.6505,2.1037,2.343
1067,04-02-2009,1.6387,2.1036,2.3291
1068,05-02-2009,1.6311,2.1082,2.3495
1069,06-02-2009,1.6318,2.0966,2.3665
1070,09-02-2009,1.6218,2.0769,2.3824
1071,10-02-2009,1.6055,2.0789,2.3836
1072,11-02-2009,1.6109,2.0855,2.3869
1073,12-02-2009,1.63,2.111,2.3509
1074,13-02-2009,1.6397,2.1078,2.3299
1075,16-02-2009,1.6353,2.1079,2.3717
1076,17-02-2009,1.657,2.1145,2.3592
1077,18-02-2009,1.6729,2.1116,2.3797
1078,19-02-2009,1.6888,2.128,2.3951
1079,20-02-2009,1.6749,2.1217,2.4072
1080,23-02-2009,1.6984,2.1409,2.4204
1081,24-02-2009,1.6777,2.1569,2.4456
1082,25-02-2009,1.6876,2.1552,2.4482
1083,26-02-2009,1.6788,2.1566,2.4333
1084,27-02-2009,1.6813,2.1442,2.3954
1085,02-03-2009,1.6874,2.136,2.3932
1086,03-03-2009,1.7174,2.1628,2.435
1087,04-03-2009,1.7141,2.166,2.415
1088,05-03-2009,1.723,2.1586,2.4258
1089,06-03-2009,1.7314,2.1776,2.4485
1090,09-03-2009,1.7791,2.2572,2.5316
1091,10-03-2009,1.7958,2.2637,2.4977
1092,11-03-2009,1.7767,2.2625,2.4596
1093,12-03-2009,1.7314,2.2024,2.3841
1094,13-03-2009,1.7457,2.2315,2.4045
1095,16-03-2009,1.6927,2.1855,2.3699
1096,17-03-2009,1.6836,2.1901,2.3853
1097,18-03-2009,1.6946,2.2,2.3775
1098,19-03-2009,1.6993,2.2174,2.3651
1099,20-03-2009,1.6807,2.2761,2.4135
1100,23-03-2009,1.6872,2.2999,2.4452
1101,24-03-2009,1.6615,2.2656,2.4201
1102,25-03-2009,1.6473,2.2348,2.4216
1103,26-03-2009,1.6577,2.2342,2.4193
1104,27-03-2009,1.6486,2.2384,2.4029
1105,30-03-2009,1.6566,2.2257,2.3763
1106,31-03-2009,1.688,2.2258,2.3899
1107,01-04-2009,1.6682,2.2163,2.3826
1108,02-04-2009,1.6472,2.1769,2.3668
1109,03-04-2009,1.6127,2.1475,2.3574
1110,06-04-2009,1.5869,2.133,2.3394
1111,07-04-2009,1.5588,2.1078,2.3228
1112,08-04-2009,1.5978,2.126,2.3434
1113,09-04-2009,1.5997,2.1133,2.348
1114,10-04-2009,1.5684,2.0836,2.3027
1115,13-04-2009,1.5614,2.0515,2.2856
1116,14-04-2009,1.5689,2.0732,2.3085
1117,15-04-2009,1.5675,2.0811,2.3308
1118,16-04-2009,1.5881,2.1008,2.3693
1119,17-04-2009,1.595,2.1018,2.3793
1120,20-04-2009,1.6011,2.094,2.3706
1121,21-04-2009,1.6214,2.1041,2.3657
1122,22-04-2009,1.6518,2.1381,2.4034
1123,23-04-2009,,,
1124,24-04-2009,1.638,2.1189,2.3882
1125,27-04-2009,1.6105,2.1304,2.3543
1126,28-04-2009,1.6163,2.1245,2.3526
1127,29-04-2009,1.6307,2.1224,2.3762
1128,30-04-2009,1.5968,2.1113,2.3531
1129,01-05-2009,,,
1130,04-05-2009,1.5786,2.1032,2.3459
1131,05-05-2009,1.5796,2.0967,2.3525
1132,06-05-2009,1.5536,2.0777,2.3415
1133,07-05-2009,1.5622,2.0808,2.3525
1134,08-05-2009,1.5396,2.0481,2.3249
1135,11-05-2009,1.547,2.0752,2.3269
1136,12-05-2009,1.5468,2.091,2.3337
1137,13-05-2009,1.555,2.1231,2.3701
1138,14-05-2009,1.546,2.1128,2.3531
1139,15-05-2009,1.5716,2.1328,2.3739
1140,18-05-2009,1.5601,2.1167,2.3683
1141,19-05-2009,,,
1142,20-05-2009,1.5556,2.0954,2.3676
1143,21-05-2009,1.5272,2.0848,2.3662
1144,22-05-2009,1.5273,2.1055,2.3945
1145,25-05-2009,1.5271,2.1317,2.4191
1146,26-05-2009,1.5399,2.1546,2.4457
1147,27-05-2009,1.5499,2.1564,2.453
1148,28-05-2009,1.5541,2.1681,2.4838
1149,29-05-2009,1.5623,2.1655,2.486
1150,01-06-2009,1.5345,2.1555,2.4693
1151,02-06-2009,1.5213,2.1639,2.4913
1152,03-06-2009,1.5253,2.1602,2.4993
1153,04-06-2009,1.5223,2.1677,2.523
1154,05-06-2009,1.5335,2.175,2.506
1155,08-06-2009,1.5331,2.1756,2.4636
1156,09-06-2009,1.5505,2.1507,2.4582
1157,10-06-2009,1.5471,2.1553,2.4966
1158,11-06-2009,1.5323,2.1598,2.5089
1159,12-06-2009,1.5373,2.1528,2.5241
1160,15-06-2009,1.5281,2.1452,2.5142
1161,16-06-2009,1.5393,2.1351,2.515
1162,17-06-2009,1.5388,2.1369,2.5241
1163,18-06-2009,1.5451,2.1438,2.5224
1164,19-06-2009,1.5566,2.1713,2.5371
1165,22-06-2009,1.5466,2.1537,2.5373
1166,23-06-2009,1.5507,2.1483,2.5482
1167,24-06-2009,1.5672,2.1827,2.5502
1168,25-06-2009,1.5543,2.1894,2.5711
1169,26-06-2009,1.5477,2.1588,2.523
1170,29-06-2009,1.5335,2.1558,2.5259
1171,30-06-2009,1.5301,2.1469,2.5272
1172,01-07-2009,1.5247,2.1523,2.5348
1173,02-07-2009,1.5246,2.1463,2.5063
1174,03-07-2009,1.5206,2.1416,2.4905
1175,06-07-2009,1.5282,2.1394,2.4991
1176,07-07-2009,1.5415,2.1451,2.4862
1177,08-07-2009,1.5336,2.1417,2.4831
1178,09-07-2009,1.5464,2.1509,2.4892
1179,10-07-2009,1.5413,2.1516,2.4926
1180,13-07-2009,1.5464,2.1503,2.5117
1181,14-07-2009,1.5497,2.1631,2.4927
1182,15-07-2009,1.534,2.1459,2.5003
1183,16-07-2009,1.5286,2.1498,2.5038
1184,17-07-2009,1.5229,2.1476,2.498
1185,20-07-2009,1.5198,2.142,2.4766
1186,21-07-2009,1.5032,2.137,2.4795
1187,22-07-2009,1.5018,2.135,2.4677
1188,23-07-2009,1.4947,2.121,2.4457
